#{"t_start": 1708793258.406178, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.154,235,278.545573
0.0,250,278.911384
0.0,250,279.250243
0.0,250,279.615103
0.0,250,279.959203
0.0,250,280.344527
0.0,250,280.706083
0.0,250,281.062325
0.0,250,281.431525
0.0,250,281.781849
0.0,250,282.128405
0.0,250,282.504105
0.0,250,282.847406
0.0,250,283.192189
0.0,250,283.57199
0.0,250,283.943537
0.0,250,284.272243
0.0,250,284.623525
0.0,250,285.026216
0.0,250,285.365729
0.0,250,285.71381
0.0,250,286.093905
0.0,250,286.432502
0.0,250,286.796286
0.0,250,287.175477
0.2512,208,287.452249
0.0,250,287.809758
0.0,250,288.177523
0.244,210,288.459096
0.0,250,288.807832
0.0,250,289.158817
0.0,250,289.529427
0.0,250,289.877116
0.0,250,290.227532
0.0,250,290.595117
0.0,250,290.938365
0.0,250,291.292058
0.0,250,291.657348
0.0,250,292.042277
0.0,250,292.406517
0.0,250,292.766695
0.0,250,293.133238
0.0,250,293.485527
0.0,250,293.81483
0.0,250,294.192715
0.0,250,294.544169
0.0,250,294.913209
0.0,250,295.264244
0.0,250,295.593409
0.0,250,295.938187
0.0,250,296.304195
0.0,250,296.652778
0.2224,216,296.969841
0.0,250,297.325619
0.0,250,297.700045
0.0,250,298.038494
0.0,250,298.388789
0.0,250,298.769001
0.0,250,299.159432
0.0,250,299.496309
0.0,250,299.871566
0.0,250,300.222571
0.0,250,300.572497
0.0,250,300.926174
0.0,250,301.312219
0.0,250,301.64946
0.0,250,301.996085
0.0,250,302.35879
0.0,250,302.704995
0.0,250,303.064702
0.7696,64,303.181293
0.0,250,303.568547
0.0,250,303.920819
0.0,250,304.263478
0.0,250,304.632828
0.0,250,304.985703
0.0,250,305.350324
0.0,250,305.740996
0.0,250,306.085173
0.0,250,306.448162
0.0,250,306.818795
0.0,250,307.170766
0.0,250,307.554565
0.0,250,307.93338
0.0,250,308.290134
0.0,250,308.62716
0.0,250,308.992601
0.0,250,309.356653
0.0,250,309.725618
0.0,250,310.091656
0.0,250,310.478041
0.0,250,310.831517
0.0,250,311.172634
0.0,250,311.538094
0.0,250,311.902562
0.0,250,312.259409
0.0,250,312.630843
0.0,250,312.978266
0.0,250,313.335967
0.0,250,313.720017
0.4168,162,313.934738
0.0,250,314.29821
0.0,250,314.675546
0.0,250,315.058787
0.0,250,315.413428
0.0,250,315.772012
0.0,250,316.167732
0.0,250,316.539283
0.0,250,316.904523
0.0,250,317.276053
0.0,250,317.650595
0.0,250,317.988309
0.0,250,318.360572
0.0,250,318.720559
0.0,250,319.078629
0.3556,179,319.337292
0.0,250,319.724725
0.0,250,320.060793
0.0,250,320.430596
0.0,250,320.807166
0.0,250,321.187052
0.0,250,321.536101
0.0,250,321.935977
0.0,250,322.272643
0.0,250,322.618246
0.0,250,323.010223
0.0,250,323.356128
0.0,250,323.711704
0.0,250,324.102618
0.0,250,324.445092
0.0,250,324.817904
0.0,250,325.188802
0.0,250,325.554006
0.0,250,325.91402
0.0,250,326.281564
0.0,250,326.669894
0.0,250,327.040148
0.0,250,327.389225
0.0,250,327.767309
0.0,250,328.131249
0.0,250,328.478378
