#{"t_start": 1708578797.7094245, "env_id": "MinAtar/Freeway-v1"}
r,l,t
34.0,2501,4163.728244
42.0,2501,4168.244033
39.0,2501,4174.011781
37.0,2501,4178.467755
28.0,2501,4182.981846
30.0,2501,4187.49369
36.0,2501,4191.990386
37.0,2501,4197.872905
35.0,2501,4202.315285
36.0,2501,4206.749094
33.0,2501,4220.210282
47.0,2501,4225.981701
34.0,2501,4230.592277
39.0,2501,4234.989294
33.0,2501,4239.398466
31.0,2501,4243.898486
30.0,2501,4249.65856
31.0,2501,4254.130083
33.0,2501,4258.602801
40.0,2501,4263.238204
28.0,2501,4269.031277
31.0,2501,4273.500519
35.0,2501,4277.977936
36.0,2501,4282.445982
41.0,2501,4286.991174
33.0,2501,4292.930319
37.0,2501,4297.408245
37.0,2501,4301.902351
24.0,2501,4306.399828
39.0,2501,4312.199094
23.0,2501,4316.680024
34.0,2501,4321.149069
30.0,2501,4325.802325
35.0,2501,4330.284937
26.0,2501,4336.033838
38.0,2501,4340.499955
41.0,2501,4344.960163
39.0,2501,4349.436056
36.0,2501,4353.918676
41.0,2501,4359.837788
36.0,2501,4364.313578
38.0,2501,4368.81166
38.0,2501,4373.291188
26.0,2501,4379.038916
37.0,2501,4383.510156
32.0,2501,4388.003426
39.0,2501,4392.688869
39.0,2501,4397.17696
36.0,2501,4402.966106
32.0,2501,4407.44347
30.0,2501,4420.865225
28.0,2501,4425.596754
35.0,2501,4431.361804
36.0,2501,4435.81038
45.0,2501,4440.269836
42.0,2501,4444.757352
33.0,2501,4449.228876
44.0,2501,4454.987098
38.0,2501,4459.637894
39.0,2501,4464.138263
37.0,2501,4468.679482
37.0,2501,4474.417094
35.0,2501,4478.859318
30.0,2501,4483.323834
35.0,2501,4487.95164
30.0,2501,4492.502768
29.0,2501,4498.260386
38.0,2501,4502.706906
41.0,2501,4507.208966
37.0,2501,4511.679768
31.0,2501,4517.429328
36.0,2501,4522.086482
28.0,2501,4526.579197
34.0,2501,4531.034616
36.0,2501,4535.511648
38.0,2501,4541.268878
35.0,2501,4545.716375
42.0,2501,4550.176362
36.0,2501,4554.773915
35.0,2501,4560.535846
37.0,2501,4565.01956
41.0,2501,4569.523253
33.0,2501,4574.028184
35.0,2501,4578.501876
25.0,2501,4584.28039
31.0,2501,4588.920677
35.0,2501,4593.386333
35.0,2501,4597.898697
27.0,2501,4603.738567
42.0,2501,4608.234498
46.0,2501,4621.842661
37.0,2501,4626.379843
28.0,2501,4630.917681
33.0,2501,4636.729856
38.0,2501,4641.223801
34.0,2501,4645.710959
39.0,2501,4650.233177
36.0,2501,4656.182419
27.0,2501,4660.898071
34.0,2501,4665.522552
42.0,2501,4670.153106
36.0,2501,4674.644948
31.0,2501,4680.38807
30.0,2501,4685.030693
37.0,2501,4689.527927
35.0,2501,4694.023744
36.0,2501,4699.828866
33.0,2501,4704.347956
24.0,2501,4708.851575
33.0,2501,4713.346943
36.0,2501,4717.997207
35.0,2501,4723.830367
31.0,2501,4728.300031
38.0,2501,4732.776565
27.0,2501,4737.278194
24.0,2501,4743.053613
33.0,2501,4747.521154
31.0,2501,4752.161861
34.0,2501,4756.646419
41.0,2501,4761.128748
45.0,2501,4766.986495
