#{"t_start": 1708568445.2946138, "env_id": "MinAtar/Freeway-v1"}
r,l,t
33.0,2501,5146.785384
27.0,2501,5151.317164
26.0,2501,5155.936245
29.0,2501,5160.587913
23.0,2501,5175.885915
22.0,2501,5180.505369
26.0,2501,5185.097172
33.0,2501,5189.703188
24.0,2501,5195.672931
28.0,2501,5200.309186
26.0,2501,5204.94285
29.0,2501,5209.720108
24.0,2501,5214.388263
31.0,2501,5220.409361
34.0,2501,5225.006236
30.0,2501,5229.561577
26.0,2501,5234.170104
26.0,2501,5240.235923
17.0,2501,5245.01741
29.0,2501,5249.596118
19.0,2501,5254.175746
15.0,2501,5258.83561
19.0,2501,5264.723834
29.0,2501,5269.344947
24.0,2501,5274.14555
21.0,2501,5278.781812
20.0,2501,5284.706098
21.0,2501,5289.278021
17.0,2501,5293.873083
21.0,2501,5298.481728
24.0,2501,5303.107166
16.0,2501,5309.257019
21.0,2501,5313.897233
26.0,2501,5318.489569
28.0,2501,5323.134063
29.0,2501,5329.093467
30.0,2501,5333.686788
31.0,2501,5338.324191
34.0,2501,5343.112151
32.0,2501,5347.789399
26.0,2501,5353.687545
28.0,2501,5358.323631
27.0,2501,5362.932948
26.0,2501,5367.571765
22.0,2501,5382.898587
24.0,2501,5387.495772
25.0,2501,5392.118
25.0,2501,5396.732318
19.0,2501,5401.360893
20.0,2501,5407.521868
29.0,2501,5412.154007
30.0,2501,5416.795587
30.0,2501,5421.400383
20.0,2501,5427.39183
26.0,2501,5431.989049
32.0,2501,5436.53687
21.0,2501,5441.305127
15.0,2501,5445.948088
32.0,2501,5451.935999
23.0,2501,5456.508206
28.0,2501,5461.089433
24.0,2501,5465.685535
27.0,2501,5471.859108
27.0,2501,5476.482844
22.0,2501,5481.06889
30.0,2501,5485.657513
33.0,2501,5490.291257
25.0,2501,5496.315436
28.0,2501,5500.92996
21.0,2501,5505.654686
32.0,2501,5510.345714
22.0,2501,5516.323492
24.0,2501,5521.022289
26.0,2501,5525.556237
30.0,2501,5530.115212
32.0,2501,5534.885262
33.0,2501,5540.926493
23.0,2501,5545.497992
31.0,2501,5550.058032
