#{"t_start": 1708625839.8436482, "env_id": "MinAtar/Seaquest-v1"}
r,l,t
0.0,54,204.08917
1.0,135,206.867816
0.0,42,206.987231
1.0,75,207.136929
0.0,202,207.463006
0.0,195,207.883631
3.0,202,208.352001
1.0,76,208.52211
0.0,111,208.69949
1.0,68,208.81094
1.0,184,209.106894
0.0,96,209.345841
0.0,97,209.563632
0.0,95,209.718645
1.0,202,210.056309
0.0,56,210.169712
0.0,32,210.249889
0.0,6,210.258238
1.0,175,210.625187
0.0,116,212.560536
0.0,50,212.669347
1.0,76,212.82404
0.0,78,212.981154
0.0,63,213.105556
1.0,202,213.430273
0.0,32,213.474077
0.0,82,213.598197
0.0,26,213.636469
1.0,78,213.745491
1.0,135,213.94154
0.0,22,213.974163
1.0,202,214.264689
1.0,102,214.410559
0.0,95,214.547454
1.0,84,214.672106
0.0,117,214.842008
0.0,56,214.925133
1.0,72,215.092867
0.0,53,215.262204
0.0,84,215.453444
0.0,41,215.523057
1.0,110,215.70172
0.0,26,215.754942
1.0,69,215.862078
0.0,137,218.61676
0.0,38,218.70688
0.0,54,218.783489
1.0,229,219.120265
0.0,104,219.272711
0.0,106,219.41905
0.0,65,219.515878
0.0,61,219.606363
0.0,82,219.722324
0.0,30,219.767307
0.0,63,219.856492
1.0,203,220.144818
0.0,111,220.315528
1.0,203,220.618973
1.0,61,220.719486
0.0,141,220.938317
0.0,121,221.156677
1.0,90,221.363477
1.0,52,221.44774
1.0,95,221.621092
0.0,202,224.703269
2.0,190,225.022619
0.0,79,225.134928
1.0,105,225.283606
0.0,65,225.402589
0.0,133,225.648091
0.0,66,225.744492
0.0,57,225.885757
0.0,44,225.953581
2.0,185,226.248827
1.0,96,226.431377
0.0,106,226.624246
0.0,64,226.732355
1.0,108,226.927137
0.0,75,227.051511
0.0,35,227.10262
2.0,171,227.451989
1.0,182,227.864845
0.0,146,228.175162
0.0,203,230.933196
0.0,76,231.036259
0.0,71,231.142002
0.0,174,231.421734
0.0,76,231.531556
0.0,59,231.620021
1.0,102,231.766
0.0,32,231.81349
0.0,82,231.944154
0.0,43,232.021631
0.0,66,232.116259
0.0,53,232.203753
0.0,46,232.298251
0.0,65,232.398743
1.0,202,232.720801
0.0,38,232.774679
0.0,42,232.837021
0.0,102,232.9846
0.0,140,233.217432
0.0,117,233.456158
1.0,87,233.668585
0.0,67,233.804684
0.0,145,236.673529
0.0,31,236.723358
0.0,70,236.826652
2.0,117,237.045521
0.0,201,237.404274
0.0,128,237.591913
0.0,75,237.726227
0.0,36,237.780391
0.0,80,238.000637
0.0,106,238.149199
0.0,138,238.39651
0.0,62,238.480375
1.0,168,238.730182
0.0,139,238.929204
0.0,51,239.003705
1.0,116,239.200906
0.0,41,239.266367
0.0,62,239.364243
0.0,64,239.470325
0.0,164,239.726619
1.0,95,239.85471
2.0,175,241.833704
1.0,58,241.905926
1.0,73,241.996257
0.0,51,242.059758
0.0,86,242.167139
0.0,80,242.26671
0.0,54,242.335245
2.0,95,242.463898
0.0,34,242.506459
0.0,97,242.632699
0.0,59,242.706274
1.0,202,242.959136
0.0,47,243.01758
0.0,84,243.123522
0.0,57,243.194847
0.0,127,243.366087
0.0,73,243.508884
1.0,138,243.7628
0.0,115,243.924684
0.0,138,244.109015
4.0,196,244.356685
2.0,203,246.477978
0.0,76,246.573309
0.0,56,246.642962
1.0,96,246.763509
0.0,203,247.025766
1.0,90,247.143183
0.0,90,247.257527
0.0,82,247.365512
1.0,116,247.515186
0.0,120,247.668189
0.0,34,247.7102
0.0,61,247.786443
0.0,38,247.833569
0.0,142,248.012799
2.0,121,248.165776
0.0,34,248.207555
0.0,79,248.308714
1.0,205,248.568624
0.0,80,248.675982
0.0,49,248.783491
2.0,202,250.823882
0.0,32,250.885503
0.0,77,251.000941
1.0,202,251.294059
0.0,35,251.3453
0.0,83,251.469619
1.0,202,251.760338
2.0,168,252.002167
1.0,202,252.33226
1.0,84,252.43976
0.0,82,252.560644
1.0,161,252.781648
0.0,77,252.880136
0.0,43,252.93466
0.0,74,253.033048
1.0,33,253.075354
1.0,73,253.174151
1.0,218,253.457693
0.0,95,253.581654
0.0,31,253.637639
0.0,66,255.663476
0.0,123,255.890904
0.0,198,256.238697
1.0,104,256.414113
0.0,40,256.478298
0.0,26,256.51833
1.0,156,256.736276
0.0,55,256.813
0.0,117,256.976271
0.0,49,257.043383
1.0,163,257.253545
0.0,154,257.455806
0.0,57,257.529421
1.0,146,257.717967
0.0,81,257.827567
0.0,72,257.927509
0.0,80,258.030551
0.0,163,258.24057
1.0,130,258.410302
0.0,28,258.446134
1.0,202,260.593291
0.0,52,260.663709
0.0,34,260.709506
0.0,102,260.847845
0.0,29,260.888241
0.0,62,260.978593
1.0,57,261.060976
0.0,64,261.143411
0.0,108,261.28206
0.0,58,261.356612
0.0,141,261.56952
2.0,140,261.823216
1.0,117,262.012792
1.0,96,262.147304
0.0,84,262.265467
1.0,201,262.549872
0.0,96,262.685928
1.0,60,262.76955
0.0,68,262.860538
0.0,42,262.914458
0.0,33,262.961687
0.0,27,263.003211
0.0,41,263.073625
1.0,103,263.226708
0.0,53,263.300634
0.0,46,263.364637
0.0,116,265.229422
0.0,117,265.402313
0.0,42,265.456385
1.0,150,265.697234
0.0,86,265.818032
1.0,94,265.967606
0.0,175,266.206332
3.0,202,266.468793
1.0,146,266.664896
0.0,63,266.750742
2.0,123,266.916906
2.0,181,267.192315
1.0,66,267.27782
6.0,202,267.592577
0.0,125,267.826886
0.0,32,267.871398
0.0,77,267.975859
0.0,129,269.737018
0.0,85,269.865247
2.0,132,270.035859
0.0,50,270.100441
1.0,68,270.19308
0.0,66,270.279825
0.0,107,270.41786
1.0,110,270.559925
0.0,41,270.612385
0.0,79,270.717659
0.0,81,270.838905
0.0,32,270.880298
1.0,43,270.93709
0.0,83,271.044395
0.0,38,271.096062
0.0,64,271.178994
3.0,181,271.415891
0.0,33,271.458251
0.0,54,271.52798
0.0,52,271.595454
2.0,108,271.735511
0.0,29,271.773131
0.0,26,271.806514
